Date,Fuel_Used_Liters,Coal_Mined_Tonnes,CO2_Emitted_kg,Trapped_Carbon_kg,Potential_CO2_from_Coal_kg
2000-10-22,8719.869552728665,32058.210162229734,23369.250401312824,11220373.556780407,41178770.953384094
2000-10-23,12358.401775072363,27868.717115324624,33120.51675719394,9754050.990363618,35797367.13463448
2000-10-24,12546.508862668079,36795.90132688362,33624.643751950454,12878565.464409268,47264335.254382014
2000-10-25,11607.187571957968,29779.109616096623,31107.262692847355,10422688.365633817,38251266.301876105
2000-10-26,9456.609396850601,42861.44828224846,25343.713183559612,15001506.89878696,55055530.31854814
2000-10-27,14443.460870790304,29548.898770639225,38708.47513371802,10342114.569723729,37955560.47088608
2000-10-28,11594.512165452643,33432.885765148254,31073.292603413083,11701510.017801888,42944541.76533293
2000-10-29,11110.803930404212,37974.12531553893,29776.95453348329,13290943.860438624,48777763.96780975
2000-10-30,10928.136302643572,31396.257548949376,29287.405291084775,10988690.14213228,40328492.82162547
2000-10-31,12995.719596962184,28490.881975903496,34828.52851985866,9971808.691566223,36596537.898048036
2000-11-01,10533.103541278693,34243.83081211457,28228.7174906269,11985340.784240097,43986200.67816115
2000-11-02,10666.921608620989,37067.19094015454,28587.34991110425,12973516.82905409,47612806.7626285
2000-11-03,15329.520065707078,36793.38363875457,41083.11377609497,12877684.273564098,47261101.28398024
2000-11-04,9225.099219148426,26293.00975316316,24723.265907317782,9202553.413607106,33773371.027938075
2000-11-05,11201.071832173562,30997.132542753687,30018.87251022515,10848996.389963789,39815816.7511671
2000-11-06,13373.371602526408,26104.585940242727,35840.63589477078,9136605.079084953,33531340.64024178
2000-11-07,15284.96374519543,32447.83217199122,40963.702837123754,11356741.260196926,41679240.42492272
2000-11-08,10020.924298201468,31065.91908478191,26856.077119179936,10873071.679673668,39904173.064402364
2000-11-09,7983.877057155239,31537.76297714032,21396.79051317604,11038217.041999111,40510256.54413673
2000-11-10,13060.349144784883,28170.866372708115,35001.73570802349,9859803.23044784,36185477.85574357
2000-11-11,10690.88103593951,24034.7675968324,28651.56117631789,8412168.658891339,30872658.978131212
2000-11-12,13907.12996979177,24591.28765859156,37271.108319041945,8606950.680507045,31587508.997460857
2000-11-13,12924.487883534865,29978.20904398054,34637.62752787344,10492373.165393189,38507009.516993
2000-11-14,10396.697922629997,34250.491977470505,27863.150432648396,11987672.192114675,43994756.94506086
2000-11-15,13261.849949903435,26799.61268789041,35541.75786574121,9379864.440761643,34424102.49759523
2000-11-16,13746.678064971526,25934.121426785605,36841.09721412369,9076942.49937496,33312378.9727061
2000-11-17,13542.270517643525,25920.611449015116,36293.28498728465,9072214.00715529,33295025.406259913
2000-11-18,12266.818856999165,28436.803579956828,32875.07453675776,9952881.252984889,36527074.198454544
2000-11-19,13255.19889741985,12791.281102275694,35523.9330450852,4476948.385796493,16430400.57587313
2000-11-20,12558.010135461007,32067.812157131983,33655.4671630355,11223734.254996194,41191104.71583603
2000-11-21,14011.481904686118,32397.03197453428,37550.7715045588,11338961.191086996,41613987.57128928
2000-11-22,14245.223321462247,20166.68906585833,38177.198501518826,7058341.173050416,25904112.105095025
2000-11-23,11848.973102608437,25738.709559702464,31755.247914990614,9008548.345895862,33061372.429437812
2000-11-24,17398.542417531524,33896.485013338235,46628.093678984485,11863769.754668383,43540034.99963296
2000-11-25,12383.476291145336,25412.281078928292,33187.716460269505,8894298.377624901,32642075.045883387
2000-11-26,14554.115672011112,28660.186751160727,39005.030000989784,10031065.362906253,36814009.88186595
2000-11-27,16671.732551499947,28118.33241124594,44680.24323801986,9841416.343936078,36117997.98224541
2000-11-28,13931.317779581183,31493.533757218447,37335.93164927757,11022736.815026456,40453444.1111471
2000-11-29,15181.084721659883,33501.81791085905,40685.30705404849,11725636.268800667,43033085.10649844
2000-11-30,11856.207875514885,26378.707599839654,31774.637106379894,9232547.659943879,33883449.91199403
2000-12-01,15099.51047303595,42397.98283807923,40466.68806773635,14839293.99332773,54460208.95551277
2000-12-02,14342.09856020107,26190.470362392567,38436.82414133887,9166664.626837397,33641659.18049324
2000-12-03,16609.030357942225,28850.476884070697,44512.201359285165,10097666.909424745,37058437.55758881
2000-12-04,15858.52756826389,32497.20140719848,42500.85388294722,11374020.492519468,41742655.20754645
2000-12-05,13047.41279963597,31635.80394796344,34967.0663030244,11072531.381787203,40636190.17115904
2000-12-06,14925.797438687816,36653.070639042235,40001.13713568335,12828574.723664781,47080869.235849746
2000-12-07,15300.108044971481,37869.483514031046,41004.28956052357,13254319.229910865,48643351.57377288
2000-12-08,16895.797116680977,42546.8323148775,45280.73627270502,14891391.310207125,54651406.10846015
2000-12-09,13074.392608395687,28974.17157326763,35039.37219050044,10140960.05064367,37217323.38586227
2000-12-10,15206.824112023343,33287.58116420035,40754.28862022256,11650653.40747012,42757898.00541534
2000-12-11,17480.075228843634,39762.94825485191,46846.60161330094,13917031.889198167,51075507.03335727
2000-12-12,18500.49671224285,42524.65717115965,49581.331188810844,14883630.009905875,54622922.13635456
2000-12-13,15283.495411019501,37625.679876085924,40959.76770153226,13168987.956630072,48330185.80083236
2000-12-14,15262.5475754955,45322.305814920095,40903.627502327945,15862807.035222033,58216501.81926486
2000-12-15,17389.4233750249,46696.779593845014,46603.65464506674,16343872.857845755,59982013.38829392
2000-12-16,13552.981524387007,49762.41694773747,36321.99048535718,17416845.931708112,63919824.56936877
2000-12-17,21540.73040041557,43706.03032621388,57729.15747311373,15297110.614174854,56140395.954021715
2000-12-18,19999.943127154576,43888.37523212468,53599.847580774265,15360931.331243636,56374617.985664144
2000-12-19,19361.16264802141,39532.015020983185,51887.915896697385,13836205.257344114,50778873.2944529
2000-12-20,19079.728419997562,40503.82966280673,51133.67216559347,14176340.381982356,52027169.20187525
2000-12-21,18897.083959993037,40830.33908216027,50644.185012781345,14290618.678756094,52446570.55103486
2000-12-22,16674.543896485196,47817.371158344155,44687.77764258033,16736079.905420454,61421413.25289307
2000-12-23,14950.490623629894,56469.33443525938,40067.31487132812,19764267.052340783,72534860.08209068
2000-12-24,19622.4923489434,44047.88394713045,52588.27949516832,15416759.381495656,56579506.93008906
2000-12-25,20748.347919694672,56819.165150838155,55605.57242478173,19886707.80279335,72984217.6362516
2000-12-26,20067.336020391063,46730.406566934005,53780.46053464805,16355642.2984269,60025207.23522672
2000-12-27,18490.71924319986,48586.41183356666,49555.12757177563,17005244.141748328,62409246.000216365
2000-12-28,21726.387776918466,48732.26404971151,58226.71924214149,17056292.417399026,62596593.17185443
2000-12-29,20461.868464872612,52005.00105984114,54837.807485858604,18201750.3709444,66800423.861365944
2000-12-30,18442.766897741152,47728.50572747554,49426.61528594629,16704977.004616437,61307265.606942326
2000-12-31,21288.469484701625,50916.50759216463,57053.098219000356,17820777.65725762,65402254.00213546
2001-01-01,24675.74380112916,55817.04024762866,66130.99338702614,19535964.08667003,71696988.198079
2001-01-02,19361.318983380683,47819.34279168381,51888.334875460234,16736769.977089334,61423945.81591786
2001-01-03,21015.5365267313,64425.544624568676,56321.63789163988,22548940.618599035,82754612.07025845
2001-01-04,17517.298002917894,57937.9182616915,46946.35864781996,20278271.391592022,74421256.00714272
2001-01-05,22474.22743633205,64881.34411849468,60230.929529369896,22708470.441473138,83340086.5202064
2001-01-06,23462.517947270935,56097.62982500829,62879.54809868611,19634170.4387529,72057405.51022315
2001-01-07,22778.31555851439,58235.64524769622,61045.88569681857,20382475.836693674,74803686.32066578
2001-01-08,23135.191792245754,59388.00666651512,62002.31400321863,20785802.33328029,76283894.56313866
2001-01-09,20746.606072895753,54187.63826160379,55600.90427536062,18965673.391561326,69604021.34703006
2001-01-10,19463.517034784658,68453.6623940873,52162.225653222886,23958781.837930553,87928729.34520513
2001-01-11,20764.584022439718,63815.5481421588,55649.08518013845,22335441.849755578,81971071.58860298
2001-01-12,20193.795999404138,48547.86526954824,54119.373278403094,16991752.84434188,62359732.9387347
2001-01-13,22415.30983576048,58011.444916391476,60073.030359838085,20304005.720737014,74515700.99510483
2001-01-14,24870.254042014236,63448.22107604829,66652.28083259816,22206877.376616903,81499239.97218403
2001-01-15,22131.273969186055,62787.73959392122,59311.81423741863,21975708.857872427,80650851.5083918
2001-01-16,20603.758219670493,62014.03013608566,55218.072028716924,21704910.54762998,79657021.70980202
2001-01-17,22031.02613359233,62251.850155097534,59043.15003802745,21788147.554284137,79962501.52422278
2001-01-18,26355.240988352347,56870.30125627223,70632.0458487843,19904605.439695276,73049901.96368167
2001-01-19,24703.930548804186,64991.88009280259,66206.53387079522,22747158.032480907,83482069.97920492
2001-01-20,24841.224351564604,64436.48301132097,66574.48126219315,22552769.05396234,82768662.42804179
2001-01-21,24849.39855677654,70396.11209535136,66596.38813216114,24638639.23337297,90423805.9864788
2001-01-22,24220.696811456804,68281.40453029594,64911.46745470424,23898491.585603576,87707464.11916512
2001-01-23,22394.007834680182,59185.8289489422,60015.94099694289,20715040.13212977,76024197.28491625
2001-01-24,24709.25047067982,64053.80212441284,66220.79126142192,22418830.743544493,82277108.8288083
2001-01-25,23315.151953941026,63736.27255241788,62484.607236561955,22307695.393346258,81869242.09358077
2001-01-26,25412.787489767954,87109.68608561382,68106.27047257812,30488390.129964832,111892391.77697094
2001-01-27,23110.67129977134,57839.513031301525,61936.5990833872,20243829.560955532,74294854.4887068
2001-01-28,24658.58040482764,76804.27584358369,66084.99548493807,26881496.54525429,98655092.32108325
2001-01-29,30171.36746973703,63579.40766025691,80859.26481889524,22252792.68108992,81667749.13960001
2001-01-30,26235.921046809606,66028.75753234385,70312.26840544975,23110065.136320345,84813939.05029567
2001-01-31,25660.689261136486,74576.45924547524,68770.64721984579,26101760.735916335,95793461.90081295
2001-02-01,24263.547900628015,67051.23757689251,65026.30837368308,23467933.151912376,86127314.66751842
2001-02-02,24936.33525393078,70854.22898368756,66829.3784805345,24798980.14429064,91012257.12954666
2001-02-03,28352.758364146684,76084.81945004714,75985.39241591311,26629686.8075165,97730950.58358556
2001-02-04,22190.345618431318,71638.12984907086,59470.12625739594,25073345.4471748,92019177.79113151
2001-02-05,24453.148820341914,79527.90932977688,65534.43883851633,27834768.26542191,102153599.5340984
2001-02-06,27514.989610119177,65356.530667187275,73740.1721551194,22874785.733515546,83950463.64200205
2001-02-07,26845.970283391096,75923.04876391117,71947.20035948814,26573067.06736891,97523156.1372439
2001-02-08,28792.401594728384,73899.22630995345,77163.63627387208,25864729.208483707,94923556.1951352
2001-02-09,28063.431302766254,71468.04000798441,75209.99589141356,25013814.002794545,91800697.39025597
2001-02-10,26235.173684559642,70543.59278532046,70310.26547461984,24690257.47486216,90613244.93274412
2001-02-11,25961.400764442173,74988.79661958027,69576.55404870503,26246078.81685309,96323109.25785084
2001-02-12,25151.420193855654,70145.9011561053,67405.80611953315,24551065.404636856,90102410.03501727
2001-02-13,29239.647049620988,59902.734039166666,78362.25409298425,20965956.913708333,76945061.87330958
2001-02-14,26425.952185874103,70904.44747734099,70821.5518581426,24816556.61706935,91076762.78464451
2001-02-15,27391.958761859543,52302.45378408278,73410.44948178358,18305858.82442897,67182501.88565433
2001-02-16,28885.669255999328,69062.65767658147,77413.5936060782,24171930.186803512,88710983.7855689
2001-02-17,26056.879545615175,56255.0018550767,69832.43718224867,19689250.649276845,72259549.88284603
2001-02-18,26828.50767955458,76892.0504425853,71900.40058120628,26912217.654904854,98767838.79350081
2001-02-19,27862.65028408435,75847.92383115164,74671.90276134606,26546773.34090307,97426658.16111426
2001-02-20,28762.729452646276,59619.13119516643,77084.11493309202,20866695.91830825,76580774.02019128
2001-02-21,28191.830761141642,63889.03191746991,75554.1064398596,22361161.171114467,82065461.49799009
2001-02-22,27073.474509928077,72726.67569606155,72556.91168660726,25454336.493621543,93417414.93159106
2001-02-23,27339.239006512358,70602.99103858852,73269.16053745312,24711046.863505978,90689541.98906694
2001-02-24,30650.743149019145,66597.37939013899,82143.9916393713,23309082.786548644,85544333.82663353
2001-02-25,29054.402162822884,59742.75539223259,77865.79779636534,20909964.387281407,76739569.30132276
2001-02-26,27962.35144454325,71115.21504738992,74939.10187137591,24890325.26658647,91347493.72837235
2001-02-27,30016.781682022654,65250.26762504237,80444.97490782072,22837593.66876483,83813968.76436692
2001-02-28,26539.178345329692,62323.9562357632,71124.99796548358,21813384.68251712,80055121.78483783
2001-03-01,30063.824483421817,65823.46850697523,80571.04961557047,23038213.97744133,84550245.29720968
2001-03-02,27903.133292347688,69596.05885706739,74780.3972234918,24358620.599973585,89396137.60190305
2001-03-03,30609.27514621571,64795.30907682067,82032.85739185811,22678358.176887233,83229574.50917615
2001-03-04,30610.785759137172,56861.65808841821,82036.90583448762,19901580.33094637,73038799.81457318
2001-03-05,24070.580201188845,61139.53354946846,64509.154939186104,21398836.742313962,78533730.84429224
2001-03-06,25188.344598237105,61687.71653264463,67504.76352327544,21590700.78642562,79237871.88618203
2001-03-07,30531.041305255574,52250.31564255912,81823.19069808495,18287610.474895693,67115530.44286719
2001-03-08,32140.32529036196,59351.52783985713,86136.07177817007,20773034.743949994,76237037.51029648
2001-03-09,32260.344411239304,66162.15833576457,86457.72302212134,23156755.4175176,84985292.38228959
2001-03-10,28114.65567104463,62257.54747161513,75347.27719839962,21790141.615065295,79969819.72728963
2001-03-11,27214.043774002777,59588.52142271778,72933.63731432745,20855982.49795122,76541455.76748098
2001-03-12,28737.985391940398,59582.85676318103,77017.80085040026,20853999.86711336,76534179.51230602
2001-03-13,29751.42704887072,55600.64454752584,79733.82449097354,19460225.591634043,71419027.92129694
2001-03-14,30448.850987235997,68732.35632520751,81602.92064579247,24056324.71382263,88286711.69972906
